id_cliente,monto_solicitado,antiguedad_empresa_meses,rubro,estado_empresa,id_ejecutivo_venta,score_equifax,consultas_equifax_ultimos_6m,unidad_gestion_asignada,tasa_interes_asignada,target_default
12755,34229.0,88,Comercio,Activa,973,534.0,3.0,Comercial_Norte,18.33,0
12756,25303.0,39,Manufactura,Activa,912,537.0,6.0,Comercial_Digital,18.01,0
12757,42447.0,64,Comercio,Activa,820,379.0,4.0,Comercial_Norte,20.87,0
12758,19799.0,118,Tecnología,Activa,327,693.0,8.0,Comercial_Sur,16.98,0
12759,14699.0,30,Servicios,Activa,796,613.0,4.0,Comercial_Norte,17.83,0
12760,59765.0,63,Servicios,Activa,181,546.0,4.0,Comercial_Sur,17.75,0
12761,60091.0,114,Manufactura,Activa,772,690.0,8.0,Comercial_Norte,16.29,0
12762,19083.0,96,Comercio,Activa,288,630.0,3.0,Comercial_Sur,18.03,0
12763,74331.0,31,Manufactura,Activa,117,401.0,6.0,Unidad_Activos_Especiales,20.96,1
12764,21911.0,87,Agricultura,Activa,106,661.0,5.0,Comercial_Norte,16.11,0
12765,44468.0,40,Comercio,Activa,384,737.0,6.0,Comercial_Norte,16.68,0
12766,70002.0,33,Manufactura,Activa,296,516.0,,Unidad_Activos_Especiales,20.7,1
12767,35352.0,63,Manufactura,Activa,499,593.0,4.0,Comercial_Digital,17.59,0
12768,52250.0,25,Servicios,Activa,834,611.0,3.0,Comercial_Sur,17.74,0
12769,24025.0,36,Comercio,Activa,173,478.0,0.0,Comercial_Sur,20.32,0
12770,31034.0,24,Servicios,Activa,512,614.0,3.0,Comercial_Norte,17.56,0
12771,30801.0,95,Comercio,Activa,512,511.0,10.0,Comercial_Sur,19.88,0
12772,19985.0,58,Servicios,Activa,115,599.0,3.0,Comercial_Norte,16.69,0
12773,31526.0,39,Tecnología,Activa,359,617.0,4.0,Comercial_Digital,17.72,0
12774,10521.0,46,Comercio,Activa,164,653.0,6.0,Comercial_Norte,18.11,0
12775,24516.0,77,Servicios,Activa,171,657.0,5.0,Comercial_Digital,16.03,0
12776,28915.0,10,Comercio,Activa,740,507.0,4.0,Comercial_Digital,19.23,0
12777,29586.0,87,Servicios,Activa,605,619.0,2.0,Comercial_Norte,16.42,0
12778,29936.0,82,Comercio,Activa,831,696.0,7.0,Comercial_Sur,16.49,0
12779,34565.0,32,Manufactura,Activa,230,485.0,,Comercial_Sur,20.54,0
12780,53293.0,97,Servicios,Activa,675,775.0,7.0,Comercial_Norte,15.05,0
12781,73102.0,36,Comercio,Activa,853,503.0,7.0,Comercial_Sur,20.23,0
12782,21594.0,28,Servicios,Activa,165,763.0,1.0,Comercial_Digital,16.58,0
12783,13869.0,16,Agricultura,Activa,700,505.0,3.0,Comercial_Digital,17.66,0
12784,15778.0,16,Comercio,Activa,924,594.0,5.0,Comercial_Sur,17.36,0
12785,24594.0,18,Agricultura,Activa,456,581.0,2.0,Comercial_Sur,16.97,0
12786,27405.0,8,Servicios,Activa,558,463.0,3.0,Comercial_Digital,20.16,0
12787,19614.0,106,Agricultura,Activa,977,670.0,5.0,Comercial_Norte,18.0,0
12788,12876.0,80,Agricultura,Activa,373,675.0,5.0,Comercial_Sur,17.17,0
12789,25213.0,119,Comercio,Activa,205,662.0,8.0,Comercial_Sur,17.47,0
12790,41988.0,75,Manufactura,Activa,138,575.0,3.0,Comercial_Norte,17.97,0
12791,58456.0,70,Manufactura,Activa,587,530.0,2.0,Comercial_Digital,19.7,0
12792,23250.0,1,Comercio,Activa,735,710.0,8.0,Comercial_Norte,16.55,0
12793,26098.0,62,Agricultura,Activa,220,621.0,4.0,Comercial_Norte,18.92,0
12794,17303.0,76,Servicios,Activa,695,524.0,0.0,Comercial_Norte,19.31,0
12795,35414.0,38,Comercio,Activa,308,621.0,5.0,Comercial_Sur,16.21,0
12796,18421.0,92,Comercio,Activa,874,433.0,2.0,Comercial_Digital,19.28,0
12797,57440.0,45,Servicios,Activa,211,541.0,3.0,Unidad_Activos_Especiales,17.76,1
12798,8702.0,58,Comercio,Activa,500,666.0,1.0,Comercial_Norte,16.44,0
12799,27236.0,81,Comercio,Activa,679,512.0,,Unidad_Activos_Especiales,20.83,1
12800,46207.0,1,Agricultura,Activa,903,671.0,5.0,Comercial_Norte,18.09,0
12801,42069.0,32,Manufactura,Activa,991,681.0,1.0,Comercial_Norte,17.21,0
12802,313147.0,8,Servicios,Activa,833,628.0,4.0,Comercial_Norte,18.37,0
12803,48042.0,118,Comercio,Activa,100,777.0,5.0,Comercial_Norte,16.05,0
12804,16265.0,40,Comercio,Activa,858,735.0,4.0,Comercial_Sur,17.01,0
12805,33645.0,56,Servicios,Activa,390,663.0,7.0,Comercial_Norte,16.02,0
12806,8769.0,63,Manufactura,Activa,175,636.0,6.0,Comercial_Sur,18.74,0
12807,34048.0,107,Comercio,Activa,500,504.0,,Unidad_Activos_Especiales,19.54,1
12808,18649.0,110,Comercio,Activa,691,535.0,4.0,Comercial_Sur,19.3,0
12809,75532.0,88,Agricultura,Activa,767,680.0,2.0,Comercial_Digital,17.92,0
12810,23397.0,74,Manufactura,Activa,899,510.0,,Comercial_Norte,19.63,1
12811,33077.0,111,Servicios,Activa,849,429.0,2.0,Unidad_Activos_Especiales,19.7,1
12812,21841.0,103,Servicios,Activa,902,520.0,3.0,Comercial_Digital,19.03,0
12813,145959.0,103,Comercio,Activa,995,533.0,7.0,Comercial_Sur,19.71,0
12814,28085.0,74,Comercio,Activa,630,775.0,1.0,Comercial_Norte,14.78,0
12815,157321.0,36,Agricultura,Activa,192,685.0,4.0,Comercial_Digital,16.16,0
12816,69656.0,89,Comercio,Activa,704,603.0,4.0,Comercial_Norte,18.3,0
12817,53405.0,114,Servicios,Activa,598,641.0,3.0,Comercial_Digital,17.57,0
12818,48776.0,57,Servicios,Activa,691,653.0,6.0,Comercial_Norte,16.56,0
12819,49764.0,74,Manufactura,Activa,871,513.0,3.0,Comercial_Norte,20.64,0
12820,7769.0,83,Comercio,Activa,504,483.0,3.0,Comercial_Sur,19.97,0
12821,29053.0,110,Servicios,Activa,609,705.0,7.0,Comercial_Norte,14.28,0
12822,71405.0,45,Comercio,Activa,724,465.0,2.0,Comercial_Digital,20.44,0
12823,34922.0,79,Comercio,Activa,214,598.0,6.0,Comercial_Digital,18.68,0
12824,11800.0,80,Servicios,Activa,783,528.0,3.0,Comercial_Digital,19.78,0
12825,34824.0,2,Servicios,Activa,673,622.0,2.0,Comercial_Sur,17.24,0
12826,141958.0,93,Servicios,Activa,740,575.0,3.0,Comercial_Sur,17.44,0
12827,98471.0,68,Servicios,Activa,950,653.0,9.0,Comercial_Digital,17.24,0
12828,34558.0,117,Comercio,Activa,406,299.0,1.0,Unidad_Activos_Especiales,22.71,1
12829,77743.0,50,Comercio,Activa,215,712.0,3.0,Comercial_Sur,17.08,0
12830,27087.0,29,Comercio,Activa,207,674.0,6.0,Comercial_Norte,17.23,0
12831,9292.0,95,Manufactura,Activa,317,631.0,2.0,Unidad_Activos_Especiales,18.64,1
12832,17334.0,81,Comercio,Activa,815,690.0,,Comercial_Sur,17.8,0
12833,126793.0,10,Comercio,Activa,756,631.0,4.0,Comercial_Sur,17.55,0
12834,29167.0,27,Agricultura,Activa,136,536.0,4.0,Comercial_Digital,17.99,0
12835,29890.0,117,Comercio,Activa,135,644.0,5.0,Comercial_Sur,18.37,0
12836,28570.0,105,Comercio,Activa,424,629.0,3.0,Comercial_Sur,18.15,0
12837,166593.0,15,Manufactura,Activa,713,688.0,4.0,Comercial_Digital,15.69,0
12838,133355.0,60,Comercio,Activa,742,662.0,4.0,Comercial_Digital,16.84,0
12839,214277.0,108,Servicios,Activa,498,609.0,2.0,Comercial_Digital,16.85,0
12840,31977.0,31,Agricultura,Activa,432,643.0,0.0,Comercial_Digital,15.42,0
12841,46005.0,21,Tecnología,Activa,808,652.0,8.0,Comercial_Norte,16.24,0
12842,10793.0,60,Comercio,Activa,460,709.0,2.0,Comercial_Digital,14.23,0
12843,118367.0,58,Comercio,Activa,378,774.0,2.0,Comercial_Digital,15.86,0
12844,14268.0,41,Servicios,Activa,146,660.0,4.0,Comercial_Digital,17.15,0
12845,43192.0,46,Comercio,Activa,313,653.0,2.0,Comercial_Norte,16.37,0
12846,15096.0,45,Comercio,Activa,645,578.0,6.0,Comercial_Digital,19.06,0
12847,22672.0,26,Servicios,Activa,908,566.0,5.0,Comercial_Norte,17.08,0
12848,18586.0,102,Comercio,Activa,829,527.0,3.0,Comercial_Sur,20.34,0
12849,22330.0,51,Agricultura,Activa,914,280.0,3.0,Comercial_Norte,22.34,0
12850,23593.0,36,Comercio,Activa,258,446.0,2.0,Unidad_Activos_Especiales,20.74,1
12851,23421.0,52,Comercio,Activa,134,513.0,,Unidad_Activos_Especiales,18.26,1
12852,70733.0,81,Manufactura,Activa,587,569.0,4.0,Comercial_Norte,18.59,0
12853,15005.0,51,Comercio,Activa,912,576.0,3.0,Unidad_Activos_Especiales,18.25,1
12854,43323.0,3,Manufactura,Activa,924,520.0,5.0,Comercial_Norte,18.91,0
12855,96218.0,14,Comercio,Activa,835,454.0,7.0,Unidad_Activos_Especiales,19.73,1
12856,24087.0,49,Servicios,Activa,609,389.0,4.0,Comercial_Sur,21.57,0
12857,20449.0,77,Manufactura,Activa,728,647.0,4.0,Comercial_Sur,16.41,0
12858,30199.0,105,Servicios,Activa,722,511.0,2.0,Comercial_Digital,17.37,0
12859,93319.0,91,Comercio,Activa,937,458.0,,Unidad_Activos_Especiales,20.06,1
12860,42416.0,1,Manufactura,Activa,760,656.0,,Comercial_Digital,18.22,0
12861,23743.0,57,Servicios,Activa,336,512.0,2.0,Comercial_Digital,17.64,0
12862,53482.0,17,Comercio,Activa,458,568.0,5.0,Unidad_Activos_Especiales,18.56,1
12863,15035.0,112,Tecnología,Activa,660,479.0,5.0,Comercial_Sur,19.81,0
12864,62636.0,50,Agricultura,Activa,146,598.0,4.0,Comercial_Sur,18.57,0
12865,50357.0,98,Comercio,Activa,200,539.0,3.0,Comercial_Norte,19.01,0
12866,28389.0,14,Servicios,Activa,877,573.0,6.0,Comercial_Norte,17.71,0
12867,18567.0,118,Comercio,Activa,697,681.0,0.0,Unidad_Activos_Especiales,15.17,1
12868,17866.0,119,Comercio,Activa,527,366.0,,Unidad_Activos_Especiales,21.6,1
12869,55707.0,59,Comercio,Activa,501,742.0,4.0,Comercial_Digital,15.19,0
12870,97070.0,81,Servicios,Activa,848,508.0,7.0,Comercial_Sur,18.52,0
12871,21811.0,3,Comercio,Activa,966,687.0,4.0,Comercial_Sur,16.79,0
12872,52402.0,98,Manufactura,Activa,393,707.0,4.0,Comercial_Digital,15.31,0
12873,6839.0,40,Servicios,Activa,647,643.0,2.0,Comercial_Digital,17.47,0
12874,22750.0,89,Manufactura,Activa,415,478.0,,Comercial_Norte,20.36,0
12875,35424.0,66,Manufactura,Activa,807,627.0,2.0,Comercial_Sur,16.09,0
12876,17540.0,34,Servicios,Activa,336,786.0,5.0,Unidad_Activos_Especiales,16.17,1
12877,17168.0,90,Servicios,Activa,685,601.0,1.0,Comercial_Norte,17.95,0
12878,21285.0,95,Tecnología,Activa,963,590.0,2.0,Comercial_Norte,19.17,0
12879,45879.0,9,Comercio,Activa,941,580.0,1.0,Comercial_Norte,17.98,0
12880,31261.0,94,Servicios,Activa,846,652.0,2.0,Comercial_Sur,19.06,0
12881,6060.0,84,Servicios,Activa,528,591.0,6.0,Comercial_Sur,19.6,0
12882,6657.0,21,Servicios,Activa,429,628.0,3.0,Comercial_Norte,17.57,0
12883,22348.0,93,Comercio,Activa,558,501.0,,Unidad_Activos_Especiales,19.33,1
12884,52373.0,25,Comercio,Activa,725,496.0,3.0,Comercial_Digital,17.15,0
12885,4032.0,102,Comercio,Activa,842,832.0,7.0,Comercial_Norte,14.31,0
12886,24348.0,44,Agricultura,Activa,748,590.0,5.0,Comercial_Digital,18.42,0
12887,23837.0,25,Servicios,Activa,112,920.0,,Comercial_Norte,13.18,0
12888,110268.0,9,Comercio,Activa,284,642.0,4.0,Comercial_Norte,17.55,0
12889,26688.0,103,Servicios,Activa,181,660.0,1.0,Comercial_Sur,17.59,0
12890,49335.0,62,Agricultura,Activa,466,569.0,3.0,Comercial_Digital,18.17,0
12891,40660.0,108,Agricultura,Activa,412,541.0,7.0,Comercial_Sur,19.1,0
12892,6605.0,26,Comercio,Activa,264,571.0,5.0,Comercial_Norte,17.8,0
12893,67142.0,57,Manufactura,Activa,622,517.0,-0.0,Comercial_Digital,18.03,0
12894,43145.0,37,Tecnología,Activa,617,508.0,4.0,Comercial_Norte,21.04,0
12895,54536.0,16,Servicios,Activa,786,778.0,4.0,Comercial_Digital,14.13,0
12896,839860.0,37,Tecnología,Activa,896,680.0,6.0,Comercial_Digital,16.53,0
12897,6855.0,76,Tecnología,Activa,202,750.0,3.0,Comercial_Norte,16.5,0
12898,144316.0,24,Servicios,Activa,754,712.0,4.0,Comercial_Norte,16.06,0
12899,28855.0,26,Manufactura,Activa,595,540.0,6.0,Comercial_Sur,19.47,0
12900,45700.0,20,Comercio,Activa,795,376.0,,Unidad_Activos_Especiales,22.44,1
12901,35017.0,9,Agricultura,Activa,936,554.0,3.0,Comercial_Norte,18.76,0
12902,25864.0,87,Servicios,Activa,441,609.0,6.0,Comercial_Sur,18.33,0
12903,23020.0,103,Servicios,Activa,258,714.0,6.0,Comercial_Sur,16.85,0
12904,47269.0,29,Manufactura,Activa,886,525.0,,Unidad_Activos_Especiales,18.28,1
12905,10789.0,31,Agricultura,Activa,854,897.0,5.0,Comercial_Digital,12.15,0
12906,66202.0,19,Manufactura,Activa,245,557.0,2.0,Comercial_Norte,20.66,0
12907,26031.0,20,Comercio,Activa,285,659.0,5.0,Comercial_Sur,17.55,0
12908,14705.0,87,Servicios,Activa,809,540.0,6.0,Comercial_Norte,18.03,0
12909,25336.0,107,Manufactura,Activa,300,641.0,5.0,Comercial_Norte,19.48,0
12910,99282.0,27,Servicios,En_Quiebra,129,587.0,5.0,Comercial_Digital,16.71,0
12911,23665.0,94,Agricultura,Activa,834,505.0,,Unidad_Activos_Especiales,18.55,1
12912,48376.0,85,Agricultura,Activa,262,538.0,3.0,Comercial_Sur,18.46,0
12913,20236.0,44,Servicios,Activa,628,615.0,5.0,Comercial_Sur,18.75,0
12914,66592.0,35,Servicios,Activa,845,684.0,4.0,Comercial_Sur,16.35,0
12915,62844.0,113,Comercio,Activa,324,502.0,1.0,Comercial_Sur,19.37,0
12916,159355.0,71,Servicios,Activa,423,595.0,6.0,Comercial_Norte,16.85,0
12917,31557.0,22,Comercio,Activa,578,579.0,1.0,Unidad_Activos_Especiales,18.15,1
12918,62002.0,74,Servicios,Activa,865,668.0,5.0,Comercial_Sur,16.71,0
12919,39279.0,87,Manufactura,Activa,900,786.0,4.0,Comercial_Digital,13.61,0
12920,102406.0,15,Servicios,Activa,605,658.0,6.0,Comercial_Digital,16.81,0
12921,20434.0,94,Comercio,Activa,853,560.0,4.0,Comercial_Sur,17.7,0
12922,65907.0,98,Agricultura,Activa,343,543.0,-0.0,Comercial_Norte,20.29,0
12923,31078.0,13,Servicios,Activa,903,542.0,4.0,Comercial_Digital,19.14,0
12924,34498.0,4,Comercio,Activa,878,466.0,5.0,Unidad_Activos_Especiales,21.48,1
12925,39081.0,82,Servicios,Activa,799,622.0,6.0,Comercial_Digital,15.76,0
12926,44435.0,56,Servicios,Activa,731,642.0,3.0,Comercial_Norte,16.34,0
12927,33091.0,23,Comercio,Activa,871,612.0,5.0,Unidad_Activos_Especiales,17.1,1
12928,43121.0,97,Servicios,Activa,290,666.0,6.0,Comercial_Norte,16.2,0
12929,128347.0,98,Comercio,Activa,342,725.0,3.0,Comercial_Norte,16.44,0
12930,79886.0,34,Manufactura,Activa,967,533.0,5.0,Comercial_Sur,18.72,0
12931,72789.0,100,Agricultura,Activa,616,764.0,1.0,Comercial_Sur,14.53,0
12932,25224.0,99,Comercio,Activa,291,537.0,5.0,Comercial_Sur,21.79,0
12933,17829.0,17,Agricultura,Activa,952,635.0,4.0,Comercial_Sur,17.67,0
12934,77983.0,28,Agricultura,Activa,816,581.0,2.0,Comercial_Digital,16.26,0
12935,73192.0,14,Comercio,Activa,743,598.0,,Comercial_Sur,18.76,0
12936,117964.0,34,Comercio,Activa,725,667.0,6.0,Comercial_Sur,19.4,0
12937,22400.0,112,Servicios,Activa,390,456.0,4.0,Comercial_Norte,20.89,0
12938,30223.0,75,Comercio,Activa,125,517.0,3.0,Comercial_Digital,18.21,0
12939,9783.0,57,Comercio,Activa,765,605.0,2.0,Unidad_Activos_Especiales,17.48,1
12940,26530.0,77,Comercio,Activa,630,600.0,6.0,Comercial_Norte,18.81,0
12941,80600.0,97,Comercio,Activa,136,574.0,3.0,Comercial_Sur,17.45,0
12942,25004.0,55,Comercio,Activa,750,488.0,4.0,Comercial_Digital,19.53,0
12943,60620.0,66,Manufactura,Activa,165,575.0,3.0,Comercial_Sur,17.47,0
12944,31182.0,98,Manufactura,Activa,483,668.0,-0.0,Comercial_Digital,17.57,0
12945,47063.0,117,Servicios,Activa,130,544.0,3.0,Comercial_Norte,19.65,0
12946,14499.0,93,Servicios,Activa,501,736.0,6.0,Comercial_Digital,17.28,0
12947,38877.0,37,Agricultura,Activa,302,708.0,8.0,Comercial_Norte,17.39,0
12948,3318.0,68,Agricultura,Activa,655,565.0,2.0,Comercial_Sur,19.94,0
12949,31272.0,76,Manufactura,Activa,371,541.0,5.0,Comercial_Norte,20.51,0
12950,9854.0,26,Comercio,Activa,613,324.0,9.0,Comercial_Sur,20.74,0
12951,95301.0,61,Comercio,Activa,670,492.0,6.0,Comercial_Sur,18.84,0
12952,67638.0,92,Agricultura,Activa,345,486.0,2.0,Comercial_Sur,18.8,0
12953,52751.0,67,Agricultura,Activa,579,457.0,3.0,Comercial_Norte,20.31,0
12954,122615.0,84,Manufactura,Activa,475,596.0,5.0,Comercial_Sur,17.43,0
12955,16998.0,74,Manufactura,Activa,605,631.0,7.0,Comercial_Digital,17.15,0
12956,146956.0,52,Servicios,Activa,275,781.0,2.0,Comercial_Digital,16.36,0
12957,76554.0,18,Comercio,Activa,595,607.0,6.0,Comercial_Digital,18.45,0
12958,30054.0,53,Comercio,Activa,775,397.0,5.0,Comercial_Digital,20.55,0
12959,90084.0,63,Comercio,Activa,363,525.0,3.0,Comercial_Sur,19.91,0
12960,14987.0,53,Manufactura,Activa,135,661.0,8.0,Comercial_Digital,17.37,0
12961,18777.0,117,Manufactura,Activa,206,592.0,2.0,Comercial_Norte,18.41,0
12962,22318.0,27,Comercio,Activa,124,686.0,5.0,Comercial_Digital,17.38,0
12963,23785.0,31,Comercio,Activa,523,549.0,4.0,Comercial_Digital,16.31,0
12964,15596.0,91,Agricultura,Activa,480,715.0,5.0,Comercial_Norte,15.38,0
12965,96613.0,106,Servicios,Activa,847,625.0,6.0,Comercial_Norte,16.61,0
12966,29523.0,1,Tecnología,Activa,578,627.0,1.0,Comercial_Digital,17.63,0
12967,48147.0,6,Servicios,Activa,871,615.0,4.0,Comercial_Sur,18.54,0
12968,23011.0,11,Comercio,Activa,720,523.0,8.0,Comercial_Norte,18.64,0
12969,8463.0,34,Comercio,Activa,782,524.0,6.0,Comercial_Norte,18.21,1
12970,45073.0,103,Servicios,Activa,254,629.0,3.0,Comercial_Digital,15.4,0
12971,7865.0,84,Servicios,Activa,588,460.0,2.0,Comercial_Sur,20.47,0
12972,34375.0,63,Comercio,Activa,521,538.0,,Unidad_Activos_Especiales,17.75,1
12973,12153.0,53,Comercio,Activa,564,721.0,3.0,Comercial_Digital,16.49,0
12974,178050.0,85,Comercio,Activa,208,643.0,4.0,Comercial_Norte,16.47,0
12975,75289.0,85,Manufactura,Activa,521,737.0,3.0,Comercial_Digital,16.5,0
12976,39522.0,18,Comercio,Activa,731,641.0,8.0,Comercial_Norte,17.75,0
12977,99804.0,21,Manufactura,Activa,547,440.0,5.0,Unidad_Activos_Especiales,18.62,1
12978,18452.0,19,Agricultura,Activa,828,609.0,4.0,Unidad_Activos_Especiales,18.74,1
12979,56094.0,4,Comercio,Activa,244,416.0,1.0,Unidad_Activos_Especiales,21.06,1
12980,42610.0,77,Comercio,Activa,952,509.0,,Unidad_Activos_Especiales,20.45,1
12981,44856.0,82,Comercio,Activa,434,572.0,4.0,Comercial_Norte,17.03,0
12982,100497.0,116,Comercio,Activa,723,532.0,4.0,Comercial_Sur,17.91,0
12983,65251.0,29,Comercio,Activa,728,838.0,7.0,Comercial_Norte,14.04,0
12984,45751.0,25,Comercio,Activa,635,593.0,4.0,Comercial_Digital,17.95,0
12985,9663.0,56,Servicios,Activa,874,781.0,6.0,Comercial_Norte,15.01,0
12986,16848.0,77,Comercio,Activa,547,634.0,4.0,Comercial_Digital,15.54,0
12987,32920.0,63,Comercio,Activa,216,448.0,6.0,Unidad_Activos_Especiales,20.55,1
12988,39132.0,27,Agricultura,Activa,162,559.0,1.0,Comercial_Sur,18.33,0
12989,14703.0,60,Servicios,Activa,863,596.0,1.0,Comercial_Digital,17.68,0
12990,250031.0,83,Agricultura,Activa,841,566.0,6.0,Comercial_Digital,18.53,0
12991,122163.0,49,Comercio,Activa,587,573.0,7.0,Comercial_Sur,18.65,0
12992,58788.0,65,Comercio,Activa,249,657.0,1.0,Comercial_Sur,17.02,0
12993,38470.0,38,Manufactura,Activa,717,637.0,4.0,Comercial_Digital,16.47,0
12994,30645.0,83,Servicios,Activa,280,669.0,,Comercial_Sur,15.58,0
12995,16957.0,52,Agricultura,Activa,429,753.0,3.0,Comercial_Norte,16.59,0
12996,38638.0,1,Manufactura,Activa,367,553.0,0.0,Comercial_Digital,17.72,0
12997,44632.0,40,Servicios,Activa,555,711.0,4.0,Comercial_Digital,15.09,0
12998,13448.0,81,Servicios,Activa,203,739.0,4.0,Comercial_Norte,15.94,0
12999,47446.0,21,Manufactura,Activa,480,729.0,4.0,Comercial_Sur,16.54,0
13000,32074.0,86,Manufactura,Activa,889,424.0,3.0,Comercial_Norte,21.91,0
13001,7893.0,15,Comercio,Activa,266,710.0,,Unidad_Activos_Especiales,15.47,1
13002,18246.0,50,Servicios,Activa,658,536.0,7.0,Comercial_Norte,18.22,0
13003,26085.0,103,Servicios,Activa,655,346.0,,Unidad_Activos_Especiales,22.02,1
13004,164415.0,48,Agricultura,Activa,115,777.0,2.0,Comercial_Digital,15.99,0
13005,56684.0,103,Agricultura,Activa,926,581.0,4.0,Unidad_Activos_Especiales,17.7,1
13006,12477.0,32,Comercio,Activa,595,655.0,3.0,Comercial_Sur,17.83,0
13007,53575.0,49,Agricultura,Activa,133,567.0,,Comercial_Digital,17.89,0
13008,10532.0,68,Agricultura,Activa,819,618.0,1.0,Comercial_Norte,17.85,0
13009,86349.0,108,Comercio,Activa,666,586.0,3.0,Comercial_Digital,16.9,0
13010,24912.0,45,Servicios,Activa,987,538.0,3.0,Comercial_Sur,19.35,0
13011,33695.0,32,Servicios,Activa,864,602.0,4.0,Comercial_Sur,18.48,0
13012,104887.0,4,Servicios,Activa,469,611.0,2.0,Comercial_Digital,18.03,0
13013,12968.0,117,Manufactura,Activa,173,468.0,6.0,Comercial_Sur,18.1,0
13014,11876.0,65,Comercio,Activa,635,606.0,1.0,Comercial_Sur,17.51,0
13015,22768.0,97,Manufactura,Activa,722,421.0,7.0,Comercial_Digital,21.04,0
13016,83342.0,71,Comercio,Activa,341,792.0,2.0,Comercial_Digital,14.33,0
13017,10770.0,73,Servicios,Activa,556,590.0,7.0,Comercial_Norte,19.36,0
13018,3768.0,65,Comercio,Activa,339,493.0,3.0,Comercial_Sur,21.88,0
13019,25313.0,80,Servicios,Activa,499,651.0,6.0,Comercial_Digital,16.36,0
13020,56466.0,18,Servicios,Activa,229,525.0,3.0,Comercial_Norte,19.75,0
13021,94865.0,54,Tecnología,Activa,770,597.0,4.0,Comercial_Sur,17.89,0
13022,25071.0,47,Agricultura,Activa,162,646.0,5.0,Comercial_Sur,17.76,0
13023,26131.0,6,Comercio,Activa,146,498.0,3.0,Comercial_Norte,19.42,0
13024,91411.0,66,Servicios,Activa,354,795.0,0.0,Comercial_Sur,14.89,0
13025,8137.0,9,Comercio,Activa,630,804.0,3.0,Comercial_Digital,14.48,0
13026,26614.0,68,Manufactura,Activa,667,547.0,3.0,Comercial_Norte,19.31,0
13027,42291.0,109,Servicios,Activa,110,488.0,7.0,Comercial_Norte,18.17,0
13028,52020.0,23,Comercio,Activa,953,547.0,4.0,Comercial_Digital,18.09,0
13029,24153.0,118,Servicios,Activa,576,552.0,4.0,Comercial_Norte,18.8,0
13030,37330.0,107,Comercio,Activa,476,711.0,4.0,Comercial_Digital,15.74,0
13031,4961.0,109,Comercio,Activa,322,549.0,4.0,Comercial_Digital,19.99,0
13032,21448.0,43,Agricultura,Activa,173,484.0,2.0,Comercial_Sur,20.28,0
13033,52198.0,51,Comercio,Activa,233,610.0,3.0,Comercial_Sur,16.78,0
13034,16550.0,72,Servicios,Activa,770,381.0,5.0,Unidad_Activos_Especiales,21.03,1
13035,38070.0,103,Manufactura,Activa,854,707.0,4.0,Comercial_Sur,17.18,0
13036,51922.0,25,Agricultura,Activa,710,660.0,4.0,Comercial_Sur,17.41,0
13037,27611.0,80,Servicios,Activa,405,540.0,4.0,Comercial_Digital,18.77,0
13038,41621.0,35,Comercio,Activa,971,551.0,,Comercial_Norte,18.58,0
13039,16811.0,17,Agricultura,Activa,349,625.0,3.0,Comercial_Norte,18.8,0
13040,30783.0,18,Manufactura,Activa,640,490.0,4.0,Comercial_Sur,18.32,0
13041,59170.0,27,Comercio,Activa,376,521.0,-0.0,Comercial_Digital,21.02,0
13042,41175.0,15,Comercio,Activa,268,577.0,1.0,Comercial_Digital,18.55,0
13043,22715.0,81,Comercio,Activa,936,468.0,4.0,Comercial_Digital,21.69,0
13044,43450.0,107,Comercio,Activa,296,555.0,,Comercial_Norte,18.64,0
13045,64324.0,69,Manufactura,Activa,699,493.0,6.0,Comercial_Digital,22.1,0
13046,7045.0,80,Comercio,Activa,434,743.0,2.0,Comercial_Sur,15.22,0
13047,91790.0,15,Comercio,Activa,539,560.0,4.0,Comercial_Digital,18.68,0
13048,27750.0,42,Comercio,Activa,895,505.0,6.0,Comercial_Sur,20.24,0
13049,51041.0,110,Comercio,Activa,261,667.0,5.0,Comercial_Norte,17.78,0
13050,94636.0,34,Comercio,Activa,155,537.0,3.0,Comercial_Norte,18.08,0
13051,12121.0,48,Agricultura,Activa,282,490.0,3.0,Comercial_Digital,18.2,0
13052,20588.0,83,Comercio,Activa,515,689.0,5.0,Comercial_Norte,15.83,0
13053,28830.0,8,Agricultura,Activa,991,568.0,6.0,Comercial_Norte,18.24,0
13054,19399.0,111,Tecnología,Activa,313,614.0,7.0,Comercial_Norte,17.65,1
13055,145503.0,10,Manufactura,Activa,128,528.0,,Unidad_Activos_Especiales,19.19,1
13056,18299.0,5,Comercio,Activa,102,613.0,5.0,Comercial_Sur,18.53,0
13057,23285.0,116,Comercio,Activa,424,656.0,5.0,Comercial_Digital,17.05,0
13058,42767.0,48,Comercio,Activa,878,537.0,4.0,Comercial_Sur,16.95,0
